"","Y","id","Organization.Name","ind_f_AdministrativeServices","ind_f_Advertising","ind_f_AgricultureandFarming","ind_f_Apps","ind_f_ArtificialIntelligence","ind_f_Biotechnology","ind_f_ClothingandApparel","ind_f_CommerceandShopping","ind_f_CommunityandLifestyle","ind_f_ConsumerElectronics","ind_f_ConsumerGoods","ind_f_ContentandPublishing","ind_f_DataandAnalytics","ind_f_Design","ind_f_Education","ind_f_Energy","ind_f_Events","ind_f_FinancialServices","ind_f_FoodandBeverage","ind_f_Gaming","ind_f_GovernmentandMilitary","ind_f_Hardware","ind_f_HealthCare","ind_f_InformationTechnology","ind_f_InternetServices","ind_f_Manufacturing","ind_f_MediaandEntertainment","ind_f_Mobile","ind_f_NA","ind_f_NaturalResources","ind_f_NavigationandMapping","ind_f_ProfessionalServices","ind_f_RealEstate","ind_f_SalesandMarketing","ind_f_ScienceandEngineering","ind_f_Software","ind_f_Sports","ind_f_Sustainability","ind_f_Transportation","ind_f_TravelandTourism","Latitude..generated.","Longitude..generated.","rev_.100Mto.500M","rev_.10B.","rev_.10Mto.50M","rev_.1Bto.10B","rev_.1Mto.10M","rev_.500Mto.1B","rev_.50Mto.100M","rev_Lessthan.1M","rev_NA","Days_Founded","nof_1","nof_2","nof_3","nof_4","nof_5","nof_6","nof_7","nof_8","nof_9","nof_NA","noe","noe_1.10","noe_10001.","noe_1001.5000","noe_101.250","noe_11.50","noe_251.500","noe_5001.10000","noe_501.1000","noe_51.100","noe_NA","Number_of_Funding_Rounds","category_.500Mto.1B","category_.100Mto.500M","category_.10Mto.50M","category_.1Bto.10B","category_.50Mto.100M","category_.1Mto.10M","category_Lessthan.1M","category_NA","category_1to5","category_5to10","category_10to15","category_15to20","category_20.","category_NA.1","IPO_Status_Delisted","IPO_Status_Private","IPO_Status_Public","Acquisition_Status_MadeAcquisitions","Acquisition_Status_WasAcquired","Acquisition_Status_NAs","Lead_Investors_1","Lead_Investors_2","Lead_Investors_3","Lead_Investors_4","Lead_Investors_5","Lead_Investors_6","Lead_Investors_7","Lead_Investors_8","Lead_Investors_9","Lead_Investors_NA","Funding_Status_Early.Stage.Venture","Funding_Status_IPO","Funding_Status_Late.Stage.Venture","Funding_Status_M.A","Funding_Status_Private.Equity","Funding_Status_Seed","Days_after_Last_Funding","Last_Funding_Amount","Last_Funding_Type_Angel","Last_Funding_Type_Convertible.Note","Last_Funding_Type_Corporate.Round","Last_Funding_Type_Debt.Financing","Last_Funding_Type_Equity.Crowdfunding","Last_Funding_Type_Grant","Last_Funding_Type_Initial.Coin.Offering","Last_Funding_Type_Non.equity.Assistance","Last_Funding_Type_Post.IPO.Debt","Last_Funding_Type_Post.IPO.Equity","Last_Funding_Type_Pre.Seed","Last_Funding_Type_Private.Equity","Last_Funding_Type_Product.Crowdfunding","Last_Funding_Type_Secondary.Market","Last_Funding_Type_Seed","Last_Funding_Type_Series.A","Last_Funding_Type_Series.B","Last_Funding_Type_Series.C","Last_Funding_Type_Series.D","Last_Funding_Type_Series.E","Last_Funding_Type_Series.F","Last_Funding_Type_Series.H","Last_Funding_Type_Undisclosed","Last_Funding_Type_Venture...Series.Unknown","Patents_0to10","Patents_10to100","Patents_100.","Patents_NA","Trademarks_0to10","Trademarks_10to100","Trademarks_100.","Trademarks_NA"
"1484",0,1484,"Cleo Capital",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"NA","NA","NA","NA","NA","NA","NA","NA",1,"832",0,0,0,0,0,0,0,0,0,1,"NA",0,0,0,0,0,0,0,0,0,1,0,"NA","NA","NA","NA","NA","NA","NA",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1037,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1485",0,1485,"TOMI Environmental Solutions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0736,-118.4004,"0","0","0","0","1","0","0","0",0,"4850",0,0,0,0,0,0,0,0,0,1,"Nov-50",0,0,0,0,1,0,0,0,0,0,3,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1846,1098.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"1486",0,1486,"Bezalel Inc.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"2293",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,3,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1258,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1495",0,1495,"Fuze Card",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7873,-117.8503,"0","0","1","0","0","0","0","0",0,"3024",1,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,737,2439.557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1500",0,1500,"LeadFerret",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1683,-118.6059,"0","0","0","0","0","0","0","1",0,"3167",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1665,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1502",0,1502,"eSolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1476,-118.1445,"0","0","1","0","0","0","0","0",0,"4850",1,0,0,0,0,0,0,0,0,0,"101-250",0,0,0,1,0,0,0,0,0,0,5,"0","1","0","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2399,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"1503",0,1503,"AesculaTech",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1563",0,1,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369,24659.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1505",0,1505,"Acre",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","1","0","0","0",0,"832",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,163,325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1512",0,1512,"Talyn Air",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"NA",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1514",0,1514,"BUCKiTDREAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8456,-118.3887,"0","0","0","0","0","0","0","1",0,"3024",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,3,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1290,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"1515",0,1515,"Zungle",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"1532",0,0,0,0,0,1,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,3,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1284,2400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1516",0,1516,"Mission Critical Electronics",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.617,-117.9294,"0","0","1","0","0","0","0","0",0,"3389",0,0,0,0,0,0,0,0,0,1,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2598,22800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1517",0,1517,"Appy Pie",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0203,-117.8653,"0","0","0","0","0","0","0","1",0,"2645",0,0,0,0,0,0,0,0,0,1,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2419,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1527",0,1527,"Facegenics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"1563",0,0,0,0,0,0,0,0,0,1,"NA",0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,910,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1533",0,1533,"QueensBridge Venture Partners",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"NA","NA","NA","NA","NA","NA","NA","NA",1,"2293",0,0,0,0,0,1,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1037,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1540",0,1540,"Crux",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.995,-118.4669,"0","0","0","0","1","0","0","0",0,"2263",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1957,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"1542",0,1542,"The Kive Company",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1591,-118.5016,"0","0","0","0","0","0","0","1",0,"3024",0,1,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2244,275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1548",0,1548,"Work Today",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","1","0","0","0",0,"1442",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1080,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1553",0,1553,"BottleKeeper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9122,-118.383,"0","0","0","0","0","0","0","1",0,"2658",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,501,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1554",0,1554,"n¨¥dl (as in, 'the haystack')",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","0","0","0","1",0,"1197",0,1,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,5,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,391,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1564",0,1564,"Select Interior Concepts",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8348,-117.9117,"1","0","0","0","0","0","0","0",0,"1197",0,0,0,0,0,0,0,0,0,1,"NA",0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","1","0","0",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,864,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1567",0,1567,"Samesurf, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"4119",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,3,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2307,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1568",0,1568,"WhatsMode",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0888,-118.3793,"0","0","0","0","1","0","0","0",0,"2234",0,0,1,0,0,0,0,0,0,0,"501-1000",0,0,0,0,0,0,0,1,0,0,3,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,586,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1576",0,1576,"Hammitt",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"4485",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,403,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"1579",0,1579,"Cosmic Forces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"2888",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,5,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,489,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1581",0,1581,"AgroVision",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0736,-118.4004,"0","0","0","0","1","0","0","0",0,"3024",0,0,0,0,0,0,0,0,0,1,"501-1000",0,0,0,0,0,0,0,1,0,0,2,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,744,2000.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1582",0,1582,"Integrated Endoscopy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6857,-117.826,"0","0","1","0","0","0","0","0",0,"9233",0,0,0,0,0,0,0,0,0,1,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","1","0","0","0","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,578,10717.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"1585",0,1585,"Revel",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","1","0","0","0",0,"1928",0,0,1,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1928,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1588",0,1588,"Flash UpdatePromise Holdings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.0134,-117.6901,"0","0","0","0","1","0","0","0",0,"4119",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,674,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1598",0,1598,"Washos",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1423,-118.2484,"0","0","0","0","0","0","0","1",0,"1858",0,0,0,1,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1411,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1601",0,1601,"OOTify",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1046",0,0,0,0,0,0,0,0,0,1,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,619,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1602",0,1602,"theAudience",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","1","0","0","0","0","0",0,"3299",0,0,0,1,0,0,0,0,0,0,"101-250",0,0,0,1,0,0,0,0,0,0,1,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2701,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1604",0,1604,"Mav Farm",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"1214",0,1,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1093,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1606",0,1606,"DLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1683,-118.6059,"0","0","1","0","0","0","0","0",0,"9963",1,0,0,0,0,0,0,0,0,0,"251-500",0,0,0,0,0,1,0,0,0,0,1,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2060,14000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1608",0,1608,"Tuli Technologies",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.427,-117.6124,"0","0","0","0","0","0","0","1",0,"801",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,163,525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1617",0,1617,"Calhoun Vision",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1476,-118.1445,"0","0","0","0","1","0","0","0",0,"7772",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,5,"0","0","0","0","1","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1774,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"1622",0,1622,"Apliiq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"4119",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2210,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1627",0,1627,"Readz",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1683,-118.6059,"0","0","1","0","0","0","0","0",0,"3389",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,4,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1732,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
